,track_id,track_name,track_artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,intervals
16358,6XkuklKiHYVTlVvWlTgQYP,Erase Me - Main,Kid Cudi,0.688,0.631,9,-5.612,1,0.13,0.063,0.0,0.10800000000000001,0.8540000000000001,186.06599999999997,192253,-1
16359,6xlIXf33A98QyIE0cOskrG,Five Hours (Don't Hold Me Back) - Radio Edit,Deorro,0.8290000000000001,0.9440000000000001,5,-1.8530000000000002,0,0.0825,0.0224,0.11699999999999999,0.435,0.42200000000000004,127.985,152944,-1
16360,6xM8oBy40nK1rOd8WmoOPx,Last Request,Paolo Nutini,0.605,0.7040000000000001,5,-6.564,1,0.0476,0.24100000000000002,0.0,0.13699999999999998,0.4,80.925,220413,-1
16361,6xMHglHoafdDFGXS6qfwSH,Hot Blooded,Foreigner,0.705,0.8059999999999999,0,-4.83,1,0.0814,0.22899999999999998,0.0,0.0676,0.763,117.945,268693,-2
16362,6xMlblO0n8nfnoHOr86i2r,How Many MC's...,Black Moon,0.8759999999999999,0.657,10,-11.17,0,0.16899999999999998,0.0171,0.0018800000000000002,0.217,0.595,88.96600000000002,220040,-2
16363,6xNSaBtoPKlPhXsNT7ZwLd,The Nights - Felix Jaehn Remix,Avicii,0.672,0.8340000000000001,6,-4.726,1,0.0305,0.0076900000000000015,2.16e-06,0.0586,0.511,123.054,200016,-2
16364,6XoAT50mgAcIDpYXRqWOnV,City Of Stars,Logic,0.415,0.868,0,-5.8260000000000005,1,0.131,0.125,0.0175,0.24100000000000002,0.606,93.62799999999999,376640,-1
16365,6XOINCZBv8Q7RXgNNiTwIN,A Girl Like You,Edwyn Collins,0.619,0.7809999999999999,5,-7.455,0,0.0393,0.0243,0.000286,0.402,0.5329999999999999,126.26700000000001,236583,-2
16366,6xOya0bBsNi6pwBef1eyQG,styl,Be Vis,0.828,0.5589999999999999,10,-10.585,0,0.24100000000000002,0.588,0.0,0.126,0.495,116.678,169771,-1
16367,6XOYVSmNDjKUNMXooU4s4z,No Vacancy,OneRepublic,0.71,0.73,5,-4.001,1,0.0607,0.0571,0.0,0.139,0.48,99.986,223190,-2
16368,6xpCGpxVoE47e2nyAIAZFn,All Systems Down,Andrew Rayel,0.40299999999999997,0.951,7,-2.6510000000000002,1,0.267,0.0242,1.82e-05,0.067,0.0988,127.478,212350,-2
16369,6xpEVwTvW5KNqPQ7yFpq12,Ascension (Don't Ever Wonder),Maxwell,0.757,0.466,0,-10.709000000000001,1,0.0322,0.0766,0.0488,0.115,0.7490000000000001,96.044,346280,-2
16370,6xPn5m9gUIDqhe8EBvdRIP,okinawa bbq,mommy,0.846,0.413,0,-18.622,1,0.0544,0.495,0.898,0.109,0.89,117.064,94359,-1
16371,6xPqAPvg2wCGyZVh0eT59I,Lucky Chances (feat. KSHMR),Bali Bandits,0.732,0.8909999999999999,3,-4.066,0,0.0358,0.0548,0.000667,0.098,0.736,123.99799999999999,160645,-1
16372,6XPYPchsGj40NxVLe3m7AM,While My Guitar Gently Weeps,Regina Spektor,0.696,0.315,11,-15.067,0,0.0318,0.237,4.0600000000000004e-05,0.131,0.22399999999999998,112.99799999999999,323787,-2
16373,6xqbec9MHRmW7qtEINAlRx,Darte Remix,Alex Rose,0.81,0.631,4,-6.541,0,0.0938,0.14400000000000002,1.32e-06,0.451,0.573,154.976,512093,-2
16374,6XqvFyJGdUD5IWee02ARKU,Polaroid,Jonas Blue,0.652,0.898,7,-4.481,0,0.0361,0.29,0.0,0.073,0.47200000000000003,114.04299999999999,193377,-2
16375,6xQZuh6E5I7Ga9RNTXUM9k,Lodi Dodi (feat. Nancy Fletcher),Snoop Dogg,0.49,0.763,8,-3.802,1,0.10800000000000001,0.0114,0.0,0.138,0.632,79.015,301400,-2
16376,6XRNCAnxJIB1p4RPdFVSq0,People Help the People,Birdy,0.40700000000000003,0.308,10,-9.001,0,0.0296,0.778,1.4599999999999999e-05,0.092,0.153,73.25399999999998,256236,-1
16377,6xrov7bSdx0KxLdztHEstZ,Me Quedaré Contigo,Pitbull,0.6709999999999999,0.9179999999999999,1,-3.588,0,0.0774,0.0593,0.0,0.20600000000000002,0.7120000000000001,92.132,226773,-1
16378,6XRVMpFG6KkBBNewZ8IgqW,Sacar la Voz,Ana Tijoux,0.601,0.499,10,-10.657,0,0.0536,0.0171,0.000453,0.171,0.515,80.101,253360,-2
16379,6XSKfR48lYGFOaaBWEMWOb,Spooky (Duke Skellington Remix),Kumiho,0.8740000000000001,0.72,5,-3.682,0,0.0491,0.0245,0.0187,0.131,0.603,123.99700000000001,227056,-1
16380,6XsT5UGfpaFeHQf5LRIy4W,"Me, Myself and I",Beyoncé,0.75,0.45799999999999996,1,-9.092,1,0.0803,0.226,3.2500000000000004e-05,0.13699999999999998,0.536,83.61,301133,-1
16381,6xtcFXSo8H9BZN637BMVKS,Let You Love Me,Rita Ora,0.531,0.8540000000000001,10,-3.1489999999999996,1,0.198,0.28800000000000003,0.0,0.0773,0.456,94.419,190000,-1
16382,6XtniGKKPgamhiF7la67fk,I'm In A Band,Danko Jones,0.596,0.87,10,-6.187,0,0.115,0.00155,3.53e-06,0.322,0.68,141.906,238341,-1
16383,6xTU6B6nFwKKTSZ9ySXS80,Remind Me to Forget,Kygo,0.6890000000000001,0.505,0,-6.388999999999999,1,0.0933,0.158,0.0,0.138,0.312,99.01700000000001,217293,-2
16384,6Xu68vlqiu05qseJTVKlbw,Dunkirk - Instrumental Album Version,Camel,0.341,0.423,2,-10.886,0,0.0297,0.408,0.882,0.11699999999999999,0.537,113.37700000000001,325293,-1
16385,6xugsC41ONHG1QzuIA0Oxw,Love Letter,Giggles,0.807,0.6990000000000001,10,-9.27,0,0.0517,0.0122,0.626,0.061,0.8590000000000001,115.23100000000001,372333,-1
16386,6XUHsYE38CEbYunT983O9G,Give A Little Bit,Supertramp,0.531,0.818,2,-5.358,1,0.0452,0.0694,0.0096,0.263,0.47100000000000003,90.76700000000001,248173,-2
16387,6XUihIoux2jn7OR0jRviZG,That's The Way Love Is,Bobby Brown,0.7020000000000001,0.897,1,-6.615,1,0.0618,0.00216,0.00022400000000000002,0.342,0.591,108.03,440627,-2
16388,6xUIYXggvw3nwo6MWYZk67,Mercedes Boy - Single Remix Version,Pebbles,0.685,0.8540000000000001,10,-7.085,0,0.0576,0.0326,0.0119,0.0616,0.968,114.914,234973,-1
16389,6xuJuA7F6ey3aULMRY4QWQ,Giving Up (feat. Jaden Michaels) - Krischvn Remix,QUIX,0.823,0.728,1,-3.7489999999999997,1,0.152,0.0734,0.0028699999999999997,0.201,0.573,129.97799999999998,227976,-2
16390,6xUy203RnyyOfbqf96Nven,Selfish,Dimitri Vegas & Like Mike,0.40700000000000003,0.789,7,-4.229,0,0.282,0.17,0.0,0.126,0.687,92.93299999999999,167857,-2
16391,6xW2g0c5uSoa3S6xk9eI4j,W (feat. Gunna),Koffee,0.856,0.721,6,-6.813,0,0.0779,0.17800000000000002,2.14e-05,0.0913,0.902,100.98,230151,-1
16392,6xxXrNJnnsQNLdgNk8S4y8,Hate To Say I Told You So,The Hives,0.451,0.929,5,-5.021,1,0.0549,0.00109,0.00785,0.442,0.37799999999999995,135.767,199760,-2
16393,6xy6jNeNTYwjnKTDzMyHw2,Zombie,The Cranberries,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00595,0.3670000000000001,0.313,166.915,306440,-2
16394,6xYd4zCVeSp80Un2Rl9wDs,Cruisin' - Carl Mackintosh Mix,D'Angelo,0.40700000000000003,0.525,11,-12.725,0,0.166,0.381,0.000452,0.0816,0.32899999999999996,74.34,384667,-2
16395,6xYHezItSIXOpxMvrVRJTb,Life Is Real (Song For Lennon) - Remastered 2011,Queen,0.5710000000000001,0.447,7,-8.302999999999999,1,0.0246,0.613,0.0,0.07,0.345,80.699,211360,-1
16396,6xZPeWKW5hNc5v6V33ksz4,I'll Be Good To You,Bobby Brown,0.79,0.64,2,-6.222,1,0.0503,0.126,2.63e-06,0.131,0.657,107.814,265760,-1
16397,6xzQ1uSk2Rzz6Xdf8xBnWn,City Slums,Raja Kumari,0.777,0.7959999999999999,5,-3.528,1,0.182,0.00387,1.24e-05,0.0852,0.768,166.97,227990,-1
16398,6Y0gqGszwuiaa10jYPyYRV,Are 'Friends' Electric?,Tubeway Army,0.423,0.743,5,-9.797,1,0.0379,0.0304,0.161,0.204,0.41700000000000004,93.897,325200,-1
16399,6y1UtRcHQU07aUs3oxZ8Yn,Sorry,Joel Corry,0.7440000000000001,0.79,8,-4.617,0,0.0562,0.0547,0.000802,0.32,0.847,125.00200000000001,188640,-1
16400,6y20BV5L33R8YXM0YuI38N,No One Knows,Queens of the Stone Age,0.509,0.584,0,-4.907,1,0.057,0.0368,9.96e-05,0.384,0.685,170.41099999999997,278747,-2
16401,6y2GBwBg3jE70j5G1xDWxh,Milki,Akapellah,0.907,0.455,3,-11.124,1,0.225,0.272,0.0366,0.0978,0.223,127.96600000000001,257026,-2
16402,6y3vemZ4p8iZQoZ0VRzdws,Waiting for You,The Aces,0.642,0.45299999999999996,9,-8.333,1,0.0466,0.32899999999999996,0.0,0.0721,0.496,82.046,257015,-1
16403,6Y4PDQv4XjYjHLeLmvyOt0,Si Te Vas,Sech,0.732,0.644,0,-4.124,1,0.132,0.0934,4.54e-06,0.14300000000000002,0.5539999999999999,174.1,204907,-1
16404,6y67LQI1ClG9nJlvpEuqUt,Find Our Way,Midnight Kids,0.535,0.615,11,-5.445,1,0.0296,0.276,0.0,0.0966,0.377,115.04799999999999,206609,-1
16405,6y68QK2SwC38YxsbxHrA8I,Mad Love,Sean Paul,0.7929999999999999,0.8240000000000001,2,-3.4760000000000004,1,0.177,0.006,3.29e-06,0.16899999999999998,0.611,98.01899999999999,199945,-2
16406,6Y6f7LSvHxUA61ItYiSMKE,Money On My Mind,Lil Wayne,0.536,0.7709999999999999,1,-6.502999999999999,0,0.369,0.0126,0.0,0.11,0.66,152.174,271573,-2
16407,6Y6YC93R1r0CISm5iC4j27,BOTA FUEGO,Mau y Ricky,0.728,0.83,11,-4.0,1,0.36,0.23399999999999999,0.0,0.0962,0.633,175.984,223187,-1
16408,6y7JGli1CNRmvERJitUern,Just Friends (Sunny),Musiq Soulchild,0.754,0.376,0,-7.561,1,0.204,0.40399999999999997,0.0,0.358,0.5539999999999999,95.01799999999999,251427,-2
16409,6Y7ZEVr7lgO8FKGk2vZ2hi,Nur zur Info,Ufo361,0.733,0.365,8,-11.892999999999999,1,0.444,0.172,0.345,0.105,0.22699999999999998,88.881,142232,-1
16410,6y8SWSks7t2ANvmwunke0m,The Bump,LOthief,0.7879999999999999,0.8059999999999999,0,-6.074,1,0.11599999999999999,0.00511,0.92,0.309,0.374,122.96600000000001,166853,-2
16411,6Y9JFYyGCcD34RJ7gTMcQM,NIGHT OWL,Psymun,0.402,0.7859999999999999,3,-4.013,1,0.268,0.5429999999999999,0.0,0.645,0.862,79.866,226688,-2
16412,6Y9kdB2O0h9gq9y2vclsWT,Shorty Wanna Ride,Young Buck,0.5820000000000001,0.621,11,-6.183,0,0.28300000000000003,0.00317,0.0,0.111,0.331,179.458,261320,-2
16413,6ya6FdIQAAwH0b2GkKNFs4,Welcome to My Life - Acoustic,Simple Plan,0.606,0.413,11,-7.316,1,0.0292,0.184,0.0,0.127,0.563,83.06200000000003,212788,-1
16414,6ya8ejoKgw906Y8LWclqrp,Racks In The Middle (feat. Roddy Ricch and Hit-Boy),Nipsey Hussle,0.6709999999999999,0.833,5,-5.152,0,0.395,0.0825,0.0,0.0726,0.7020000000000001,79.351,233278,-1
16415,6YAkFtK9h8tUZnD2d2rUBS,Long Time Coming,Caitlyn Smith,0.242,0.591,7,-3.475,0,0.0505,0.0976,1.7199999999999998e-05,0.122,0.321,198.732,204360,-1
16416,6yARPLK0PV4heEyh7pVMGz,Part Of Me,Katy Perry,0.667,0.922,5,-4.645,1,0.0353,0.000354,0.0,0.0867,0.7609999999999999,130.01,216160,-1
16417,6YBaCpYSMtzj2sf402aLfm,Cash Machine,DRAM,0.745,0.669,9,-3.613,1,0.129,0.522,0.0,0.154,0.6990000000000001,143.164,181154,-2
16418,6Ycf7Ch2VlEKlORbz7yfpJ,Sweet Love,Anita Baker,0.504,0.728,10,-5.699,0,0.0234,0.36,0.0,0.159,0.6829999999999999,89.255,266201,-1
16419,6ydCAmvfPBYxCnqdDZAZ6d,Back In The City,Alejandro Sanz,0.753,0.754,10,-6.285,0,0.0385,0.44299999999999995,0.0,0.11199999999999999,0.853,127.992,201917,-2
16420,6ydEhrdfzhI29D2NBAqUY1,Quimbara,Johnny Pacheco,0.6,0.633,4,-7.5070000000000014,0,0.0667,0.741,0.0736,0.0478,0.966,120.62700000000001,291947,-2
16421,6yDXKV8vEcJQgFievS1SbZ,Funny How Love Is - Remastered 2011,Queen,0.444,0.945,0,-8.388,1,0.081,0.00318,7.85e-05,0.34600000000000003,0.392,145.482,169760,-1
16422,6YEOmCsXSk9ZPE0FkcCiuQ,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 1999 Remaster",Eric Clapton,0.51,0.389,2,-14.317,0,0.0384,0.28600000000000003,0.000398,0.644,0.621,94.04,260440,-1
16423,6yfQqlHJDxp2vxIxncw7OU,Cuba,Theophilus London,0.6579999999999999,0.636,11,-7.317,1,0.0669,0.215,0.0,0.0974,0.47,103.055,163799,-2
16424,6YfTl5YupXOQBKiJJLrxcw,Death (feat. DaBaby),Trippie Redd,0.802,0.82,10,-5.968999999999999,0,0.146,0.0579,0.0,0.149,0.613,164.005,172196,-1
16425,6YhnPGViiGL970zCcpg3gh,The Rumour,You Me At Six,0.375,0.765,10,-4.711,0,0.102,0.0018,0.000264,0.0873,0.166,131.968,316360,-1
16426,6yHPr8gtLv7hGhtZN6N3Xc,No Worries,Jelly Roll,0.7240000000000001,0.516,6,-8.646,1,0.177,0.185,0.000627,0.313,0.27699999999999997,139.92700000000002,160571,-1
16427,6yIjZliWeKDstbA70wYwm0,Change,J. Cole,0.5529999999999999,0.523,11,-10.602,0,0.254,0.66,0.0010199999999999999,0.0964,0.23199999999999998,96.113,331480,-2
16428,6Yis2VwVcABCNVEutLgAf7,How We Party,R3HAB,0.649,0.99,11,-1.8880000000000001,1,0.11199999999999999,0.0007440000000000001,0.32799999999999996,0.0626,0.20800000000000002,127.964,211875,-2
16429,6yj6Si5hkcs1khQyzj0stc,Don't Change,Conya Doss,0.529,0.522,8,-7.584,0,0.06,0.6920000000000001,1.0800000000000003e-05,0.406,0.415,82.837,257856,-2
16430,6yJxCltgtmGxIgKOS6ndnu,Greatest Love of All,Whitney Houston,0.502,0.305,9,-16.011,1,0.0339,0.484,3.55e-06,0.11699999999999999,0.248,131.24200000000002,291400,-2
16431,6yK7QgE4H7dIzHa9EV4FKL,If I Was Your Girlfriend,Prince,0.87,0.366,1,-18.998,1,0.0977,0.46,0.0139,0.071,0.8190000000000001,96.74,301733,-2
16432,6yK9kwo8cBoVRNOylq0yNc,FUCKTHEPOPULATION,$uicideBoy$,0.818,0.5760000000000001,0,-7.587999999999999,0,0.162,0.29,0.0,0.105,0.285,96.189,150187,-2
16433,6yk9ZnPd8GNH3IpjtEQ3aD,Immortal (We Live Forever),DVBBS,0.32799999999999996,0.97,2,-3.739,1,0.151,5.18e-05,0.47600000000000003,0.0648,0.522,194.976,302742,-1
16434,6YKb5UMzDOtfCfbPvJZ8XT,Changes,Jeff Bernat,0.474,0.28300000000000003,6,-8.25,0,0.14300000000000002,0.688,5.55e-06,0.087,0.4370000000000001,80.336,228571,-2
16435,6ykGYmFGCSqfaMKgopoELz,on the road,Idaly,0.568,0.725,1,-7.395,1,0.159,0.311,9.2e-06,0.113,0.715,95.59899999999999,167260,-1
16436,6yl8Es1tCYD9WdSkeVLFw4,You Shook Me All Night Long,AC/DC,0.529,0.768,7,-5.51,1,0.0566,0.00224,0.000685,0.297,0.769,127.316,210880,-1
16437,6YLJCOynR32U4YXtsvzTdC,Mi Cama Huele a Ti,"Tito ""El Bambino""",0.738,0.85,7,-5.818,0,0.0403,0.0775,0.0,0.162,0.6779999999999999,94.999,225573,-2
16438,6yllTYSMEmOagRltq1VlsP,Balenciaga,Ozuna,0.7559999999999999,0.436,11,-9.683,0,0.0848,0.0552,1.27e-05,0.0699,0.34,159.99200000000005,223500,-1
16439,6ymFl8Gdfz0TiwPVDokgDS,Me Gustas,Kevin Roldan,0.836,0.649,10,-3.5469999999999997,0,0.14800000000000002,0.0254,0.0,0.0758,0.433,96.884,209733,-2
16440,6YmPSmsQqU5PWS5M8b21K1,Bottom Of The Map,Jeezy,0.7509999999999999,0.6809999999999999,7,-6.492000000000001,1,0.27699999999999997,0.0136,0.0,0.0447,0.7120000000000001,154.046,261960,-2
16441,6yNOH2DqwOazQURwP5NZbq,They Call Me,Matroda,0.897,0.784,1,-4.276,1,0.248,0.0259,0.436,0.146,0.557,125.963,192148,-2
16442,6YnvT0ToBvUTWjhFwvIgeF,Pistolet (prod. by Abel de Jong),Mr. Polska,0.8959999999999999,0.772,11,-7.392,1,0.109,0.218,0.00158,0.34600000000000003,0.8170000000000001,125.995,140952,-2
16443,6yOIdK2nKErlhyo5u7y81B,Dreamers,Savoir Adore,0.603,0.892,3,-6.0520000000000005,1,0.0319,0.0811,0.00017900000000000001,0.0873,0.6559999999999999,102.516,249261,-1
16444,6yokMuYTj4wBwOES009sz1,No Place (feat. Dennis Skytt),RudeLies,0.6890000000000001,0.875,11,-5.38,0,0.0645,0.17600000000000002,0.0,0.24,0.5660000000000001,125.941,188571,-2
16445,6YoYLN155MLavQcl3bHmvY,The Boys Are Back - Original Version,High School Musical Cast,0.706,0.915,1,-3.1689999999999996,1,0.0535,0.00742,1.1e-06,0.0343,0.872,114.992,224667,-1
16446,6YpqQsRNBJ8VG4cjQzZvOC,The Way I Am,Gavin Haley,0.5329999999999999,0.5,7,-8.273,1,0.0481,0.772,0.0,0.11199999999999999,0.14,99.77,178143,-2
16447,6YpSiNQN8pVzJMOX2fXGHm,Woman,HONNE,0.513,0.413,0,-7.151,1,0.0372,0.565,3.52e-06,0.124,0.24600000000000002,139.649,265479,-1
16448,6yQ4NYT5DRVBNfSksqgynG,Best Of Me,Chrisette Michele,0.833,0.6940000000000001,9,-6.638999999999999,1,0.0414,0.285,1.84e-05,0.39,0.575,110.995,232720,-2
16449,6YQlCOZnlFmqeciAh58fDE,Orphans,Coldplay,0.503,0.8079999999999999,11,-5.051,0,0.045,0.0254,0.00162,0.557,0.28300000000000003,107.975,197533,-1
16450,6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,0.551,0.851,1,-3.2769999999999997,1,0.19699999999999998,0.0748,0.0,0.0784,0.1,171.41099999999997,297893,-2
16451,6YrDRkcDktxgsPcH8x77xm,Ipocondria,Ultimo,0.711,0.5670000000000001,5,-7.0,1,0.0798,0.34299999999999997,0.0,0.161,0.718,119.99,181301,-2
16452,6yrOS1fhNjS9QjhoixoLTl,Keep Up,Felix Cartal,0.636,0.861,4,-1.521,0,0.0694,0.0517,0.00047400000000000003,0.27699999999999997,0.44299999999999995,117.92299999999999,232500,-2
16453,6YTp4sUEi3oWNToQvOjke6,Money in the Bank (feat. Young Buck) - Remix,Lil Scrappy,0.88,0.693,1,-5.2010000000000005,1,0.332,0.0599,0.0,0.248,0.767,75.60300000000002,233707,-1
16454,6Yu1OL8I0D4vjOzYdsXYGK,12:51,The Strokes,0.452,0.889,4,-3.838,1,0.0379,0.312,0.8,0.5579999999999999,0.591,145.056,153133,-1
16455,6YUTL4dYpB9xZO5qExPf05,Summer,Calvin Harris,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,-2
16456,6ywkJT7h0rIj8S1QKqAIDE,Angelito - Remastered 2016,Don Omar,0.637,0.691,1,-4.332,0,0.0415,0.161,0.0,0.16699999999999998,0.29,156.006,284933,-1
16457,6YwLgicpvVuMt1eE2OldwQ,Five More Hours - Deorro x Chris Brown,Deorro,0.6990000000000001,0.883,5,-3.2260000000000004,0,0.21899999999999997,0.0288,0.0,0.8170000000000001,0.499,127.961,211975,-2
16458,6YXG34IWbilypPwjBTOrUC,Can I Have This Dance - Original Version,High School Musical Cast,0.555,0.619,0,-5.246,1,0.0296,0.203,0.0,0.265,0.426,136.069,243773,-1
16459,6YXOAYb8prNBvYHoEgAmzp,Visions,Jagged Edge,0.667,0.36200000000000004,5,-10.021,0,0.168,0.311,0.0,0.353,0.598,78.013,256920,-2
16460,6Yy9Kw5fmv5mrniagxVagb,By My Side,Orrin,0.483,0.366,4,-9.624,0,0.0565,0.141,0.0,0.14400000000000002,0.0381,135.028,250000,-1
16461,6YYd5MLpu45J0uLrMdivF7,Got Your Money (feat. Kelis),Ol' Dirty Bastard,0.934,0.45899999999999996,1,-7.654,1,0.18899999999999997,0.0516,0.0,0.222,0.6970000000000001,103.04,239547,-1
16462,6YyPA4dxemw23eGon3CjFX,Si No Le Contesto,Plan B,0.8440000000000001,0.757,1,-4.61,0,0.0523,0.0945,0.0,0.16,0.532,94.977,220133,-2
16463,6yz8tJF1yWkRtDAvjh2SWU,Sensitivity,Ralph Tresvant,0.688,0.789,1,-9.261000000000001,1,0.0438,0.145,0.43,0.0775,0.7190000000000001,96.955,280026,-1
16464,6yZAdQyPJtXjATvAT8ERQg,Coolie High,Camp Lo,0.765,0.601,11,-9.326,0,0.203,0.0225,0.0,0.385,0.368,85.928,241133,-2
16465,6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON,Enrique Iglesias,0.7240000000000001,0.904,8,-3.3539999999999996,0,0.0966,0.0786,0.0,0.226,0.846,90.999,200813,-2
16466,6yzgzTwiaVDs909ZWVibXM,Double Cup,Stackztootrill,0.6579999999999999,0.599,2,-6.231,1,0.0537,0.00371,0.0,0.0814,0.25,111.92200000000001,280295,-2
16467,6YziRRY7UY6rZDim35Dolo,Dis Morning,Rocko,0.406,0.701,5,-5.007,0,0.203,0.20800000000000002,0.0,0.127,0.4920000000000001,96.927,225200,-1
16468,6z11fdXJnPit4DEhdFHBOm,A Place I Know,The Cranberries,0.525,0.583,0,-6.891,1,0.0232,0.163,0.049,0.109,0.546,92.734,266467,-2
16469,6z1VtU0MCGo666iKiajfhp,To My Love,Bomba Estéreo,0.426,0.705,7,-3.552,1,0.0411,0.0676,0.0355,0.0998,0.292,109.977,239547,-1
16470,6z23ntQL96zhacGOqQO87c,Cerca,Javiera Mena,0.385,0.643,7,-6.905,1,0.0401,0.223,5.19e-06,0.26,0.13,79.508,224040,-1
16471,6Z435tBPT5JamUR9dN7y8y,The Temple Of The King,Rainbow,0.486,0.48700000000000004,9,-11.633,0,0.0341,0.445,1.4400000000000001e-05,0.0648,0.373,81.97200000000002,282013,-2
16472,6z4fzsy24FYfWiROOBgPGi,Tokyo By Night (feat. Karin Park) - Axwell Remix,Hook N Sling,0.6609999999999999,0.935,7,-4.711,0,0.0796,0.004079999999999999,0.000825,0.078,0.389,127.98700000000001,335613,-2
16473,6Z4rmc0uujCpl8yXe3yjgI,Whip (feat. Travis Scott),2 Chainz,0.7929999999999999,0.39899999999999997,7,-7.428,1,0.0951,0.12,0.0,0.124,0.0379,121.949,226600,-2
16474,6Z8R6UsFuGXGtiIxiD8ISb,Safe And Sound,Capital Cities,0.655,0.8190000000000001,0,-4.852,1,0.0316,0.000176,0.00374,0.10400000000000001,0.7659999999999999,117.956,192790,-1
16475,6Za3190Sbw39BBC77WSS1C,Criminal,Natti Natasha,0.8140000000000001,0.813,2,-3.023,0,0.0561,0.03,9.329999999999999e-05,0.255,0.8390000000000001,79.997,232550,-2
16476,6ZA3Q8Dj5BrnmOsT300DCh,Ice Cream Man,Tyga,0.902,0.67,10,-4.074,1,0.19,0.16699999999999998,0.0,0.107,0.39,144.07,186672,-1
16477,6zAg9sjgtmbVdRJ7S0YeYh,Beg For Mercy,G-Unit,0.611,0.794,2,-3.466,1,0.349,0.0302,0.0,0.33799999999999997,0.8370000000000001,97.55799999999999,158907,-2
16478,6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Selena Gomez,0.672,0.593,11,-4.01,0,0.0304,0.0223,0.0,0.214,0.43799999999999994,98.02,229080,-1
16479,6ZAwEE4kTdtvyE66iRhFxR,Real Wild Child (Wild One),Iggy Pop,0.59,0.851,4,-11.754000000000001,1,0.0297,0.0174,0.0975,0.154,0.968,146.213,218307,-2
16480,6ZcdAII7aNBWqq7ZIjzoQe,Stay (Electro Swing Remix),11 Acorn Lane,0.706,0.8420000000000001,2,-5.479,1,0.0501,0.126,0.006940000000000001,0.248,0.927,128.001,199521,-1
16481,6ZdiSlze1mj4NLzAf5sPpN,Judas,BANKS,0.659,0.529,5,-9.246,0,0.0357,0.0242,8.52e-06,0.142,0.41,107.975,236933,-1
16482,6ZdUGXn6KUWYCMZNA8NhYJ,Are You with Me,Lost Frequencies,0.7759999999999999,0.574,5,-9.882,0,0.0317,0.466,7.829999999999999e-05,0.131,0.41200000000000003,121.03,138843,-1
16483,6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,0.475,0.322,7,-10.687000000000001,1,0.0283,0.3670000000000001,0.00056,0.11,0.387,93.50299999999999,206267,-2
16484,6zeeWid2sgw4lap2jV61PZ,Better,Khalid,0.596,0.552,0,-10.277999999999999,0,0.09699999999999999,0.0765,0.33399999999999996,0.10400000000000001,0.11199999999999999,97.949,229320,-1
16485,6zfczP87XO2SxWlQtnjFNa,The Look,Metronomy,0.638,0.535,9,-7.7920000000000025,0,0.0415,0.623,0.0391,0.0837,0.504,84.947,277653,-2
16486,6zFOtRDPGngLjOA9q5pJaj,This Island Earth,Bryan Ferry,0.5489999999999999,0.502,10,-7.2639999999999985,0,0.0263,0.727,0.0649,0.371,0.16399999999999998,108.839,295933,-2
16487,6ZfTIN0gmZft7Ewe9gjOyR,SAVAGES,Ice Nine Kills,0.47600000000000003,0.99,6,-2.24,1,0.133,0.000361,3.25e-06,0.409,0.406,130.97,177853,-2
16488,6ZgNHo2VF3Nv3gBqn131xJ,U Make Me - Diviners Remix,Disco Fries,0.6890000000000001,0.826,7,-4.496,0,0.0377,0.254,2.41e-06,0.33899999999999997,0.389,109.029,171972,-1
16489,6ZifCCNZnqWrtIeBp7RWP9,Livin' in a Country Song,Upchurch,0.58,0.705,5,-9.425,1,0.0374,0.0144,2.72e-05,0.213,0.629,160.986,223552,-2
16490,6ZixfeFT8V0Nle1rMZAekY,Next to Me,Otto Knows,0.596,0.752,11,-4.904,1,0.07,0.785,0.00041900000000000016,0.105,0.306,127.06,202169,-2
16491,6ZizKmm2kQY7e77rXrlwWs,Krispy,Loyle Carner,0.775,0.298,7,-13.01,1,0.314,0.9129999999999999,0.00626,0.10800000000000001,0.139,89.975,221092,-2
16492,6zJDw4HRcwXVsyaAfSZJQE,So Careless,The Tea Party,0.495,0.904,7,-3.708,1,0.0354,0.0073,5.24e-05,0.17300000000000001,0.574,92.036,202648,-1
16493,6ZJUTPXfcEZgPbdvvbkCvm,Bells & Circles,Underworld,0.5539999999999999,0.907,8,-9.543,1,0.0829,0.00551,0.00491,0.11599999999999999,0.332,126.95299999999999,449680,-1
16494,6Zjw7NdXuLiwULHgyJ0Jk8,Outside,TENDER,0.5770000000000001,0.52,3,-8.237,0,0.0376,0.172,0.0016699999999999998,0.098,0.4320000000000001,74.952,250493,-1
16495,6ZkeEVV8OVRuhZfzB28DlD,Heaven On Earth - Radio Single,Planetshakers,0.557,0.784,0,-6.831,1,0.0464,0.000241,2.62e-05,0.159,0.6409999999999999,122.925,225857,-1
